Cluster_type,zonal_winds,meridional_winds,Humidity,air_temp,sea_surface_temp,zonal_winds:meridional_winds,zonal_winds:Humidity,zonal_winds:air_temp,zonal_winds:sea_surface_temp,meridional_winds:Humidity,meridional_winds:air_temp,meridional_winds:sea_surface_temp,Humidity:air_temp,Humidity:sea_surface_temp,air_temp:sea_surface_temp,zonal_winds_squared,meridional_winds_squared,Humidity_squared,air_temp_squared,sea_surface_temp_squared,month_8,month_4,month_1,month_11,month_6,month_7,month_5,month_2,month_10,month_12,month_9,month_3
1,-1.380213249,0.60227498,-0.062693121,-0.373947024,-0.871956881,-0.788865204,-1.361905434,-1.343813046,-1.260608303,0.605122826,0.595093933,0.584147864,-0.322337418,-0.712122665,-0.680090947,73.96,0.81,6561,692.7424,677.5609,0,0,1,0,0,0,0,0,0,0,0,0
0,1.429875324,-0.011619784,0.725177484,-0.47993146,1.368082111,-0.14463125,1.401235985,1.43082048,1.390435726,-0.016822369,-0.001727926,-0.02406351,0.326512995,1.729026442,0.487007247,0.81,0.36,7225,685.3924,872.6116,0,0,0,0,0,0,0,0,0,1,0,0
1,0.043078366,1.052464473,-0.279357537,-1.766885328,-1.242105774,-0.918023218,0.068769966,0.178972165,0.140263502,1.041337817,0.977947066,0.990198532,-1.545050092,-1.166877441,-1.501295472,22.09,4,6384.01,599.2704,647.7025,1,0,0,0,0,0,0,0,0,0,0,0
1,-1.307223935,0.029306534,0.528209833,-0.858447304,-1.184668877,0.140138831,-1.402009083,-1.198233379,-1.135334405,0.028355248,0.041720269,0.049156561,-0.147235357,-0.488126749,-1.066829535,70.56,0.25,7056,659.4624,652.2916,0,0,0,0,0,0,0,1,0,0,0,0
1,-1.051761338,0.60227498,-0.496021953,-1.395939802,-0.833665616,-0.725842317,-0.961581897,-0.87747923,-0.951992655,0.59518375,0.576687532,0.584945983,-1.463863883,-1.030787639,-1.125019393,59.29,0.81,6209.44,623.5009,680.6881,1,0,0,0,0,0,0,0,0,0,0,0
0,0.955444786,-1.280335628,-0.141480181,0.314951811,0.659693712,0.446694601,0.951985996,0.933550985,0.90718649,-1.257801312,-1.290069924,-1.316824906,0.114153107,0.398018808,0.497477692,4.84,13.69,6496.36,741.4729,808.2649,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.79629874,0.111159169,-0.476325188,-0.69947065,-0.699646189,-0.023253838,-0.718910261,-0.726440325,-0.726319562,0.120366995,0.118572672,0.121282913,-0.942136176,-0.914465037,-0.73567146,49,0.09,6225.21,670.2921,691.69,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.942277367,0.274864439,-0.102086651,-0.646478431,-0.737937454,-0.244222972,-0.922191202,-0.875221651,-0.861726106,0.279743589,0.275564878,0.276679729,-0.5610321,-0.640781209,-0.731923419,54.76,0.01,6528.64,673.9216,688.5376,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.723309426,-0.216251371,-0.042996356,-0.676759699,-0.699646189,0.39534262,-0.715256373,-0.658384567,-0.655632939,-0.208626452,-0.195699575,-0.189688079,-0.529458141,-0.563519905,-0.725236723,46.24,1.21,6577.21,671.8464,691.69,0,0,0,0,0,0,0,0,0,0,0,1
1,-1.088255994,-0.011619784,-1.185408732,-0.154407835,-0.278442276,0.177485727,-0.875047134,-1.086667908,-1.078247565,0.01239249,-0.005636446,-0.001184085,-1.213044078,-1.187299706,-0.252967679,60.84,0.36,5670.09,708.0921,726.8416,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.832793397,-0.625514547,-1.894492277,0.41336593,0.359745471,0.973441445,-0.526279067,-0.904665959,-0.920049289,-0.516637405,-0.634180941,-0.629924865,-1.505026764,-1.341094465,0.37629059,50.41,4.41,5140.89,748.5696,781.7616,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.650320113,-0.298104007,1.552441619,-1.948572933,-2.186623639,0.480929256,-0.881196361,-0.435746189,-0.37828873,-0.342904369,-0.241147478,-0.222662237,-0.111881418,-0.532016119,-2.056534559,43.56,1.69,7956.64,587.5776,574.5609,1,0,0,0,0,0,0,0,0,0,0,0
1,-0.869288054,0.888759203,-0.771776665,-0.343665757,-0.335879173,-1.082972009,-0.741100947,-0.843588174,-0.852157878,0.860828139,0.875174208,0.87331837,-0.959208627,-0.886151662,-0.373481615,51.84,2.56,5990.76,694.8496,721.9969,0,0,0,0,0,0,0,0,0,1,0,0
0,1.174412727,0.520422345,-1.67782786,1.26124142,1.476574028,-0.273789265,1.223086664,1.129727796,1.108898699,0.494989835,0.538253756,0.54527649,-0.72935243,-0.381812088,1.449589891,2.56,0.49,5299.84,811.1104,882.6841,0,0,0,1,0,0,0,0,0,0,0,0
0,0.481014248,-0.011619784,0.094881,0.057561037,0.583111182,-0.023253838,0.466375366,0.4654932,0.41615635,-0.007184477,-0.008181528,-0.013155877,0.147950584,0.545408485,0.326964307,12.25,0.36,6691.24,723.0721,801.4561,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.650320113,0.315790757,1.138809551,-1.532205505,-1.6314003,-0.289350471,-0.819436741,-0.485412937,-0.455452721,0.326627916,0.311347527,0.311324026,-0.132719952,-0.377711865,-1.596945903,43.56,0.04,7586.41,614.5441,617.0256,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.248878888,1.461727648,-0.062693121,-0.752462868,-0.967685043,-1.470446053,-0.243013626,-0.189820537,-0.165126901,1.458979788,1.409702142,1.385415468,-0.603751444,-0.785817504,-0.903439279,30.25,9,6561,666.6724,669.7744,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.650320113,0.684127615,-0.279357537,-0.267962588,-0.412461703,-0.751518308,-0.607689474,-0.636219242,-0.624858724,0.680368657,0.677172845,0.672798244,-0.445784371,-0.536862389,-0.379938191,43.56,1.21,6384.01,700.1316,715.5625,0,0,0,0,0,0,0,0,0,1,0,0
0,0.11606768,0.520422345,0.291848651,0.420936247,0.685221222,-0.431735512,0.081825931,0.068022398,0.026036069,0.530127982,0.526482749,0.532447458,0.610956565,0.79747516,0.564595929,20.25,0.49,6855.84,749.1169,810.5409,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.832793397,-0.298104007,-0.003602825,-0.729751917,-0.750701209,0.531503177,-0.829997369,-0.757978026,-0.754029794,-0.291351688,-0.272854965,-0.265893708,-0.532981028,-0.571065286,-0.776934297,50.41,1.69,6609.69,668.2225,687.4884,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.248878888,-0.666440865,-0.082389886,-0.495072094,-0.616681782,0.754806492,-0.240562847,-0.215406437,-0.205778429,-0.654228348,-0.635635274,-0.621500271,-0.430567168,-0.531633998,-0.596782336,30.25,4.84,6544.81,684.3456,698.5449,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.577330799,-0.216251371,-0.003602825,-2.34222941,-2.378079963,0.361107965,-0.576408628,-0.323879708,-0.288062496,-0.209730794,-0.159038267,-0.146929568,-1.736244866,-1.828517586,-2.315490604,40.96,1.21,6609.69,562.6384,560.2689,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.394857515,1.09339079,1.138809551,0.299811177,0.021505965,-1.150663257,-0.547756799,-0.443339865,-0.427137756,1.157343899,1.101883496,1.089268806,1.331897608,0.990579898,0.130098252,34.81,4.41,7586.41,740.3841,752.4049,0,0,0,0,0,0,1,0,0,0,0,0
0,0.882455473,1.052464473,-0.239964007,-0.161978152,-0.195477869,-0.560115466,0.885503058,0.879724819,0.873993342,1.043345712,1.042180102,1.0386769,-0.331092521,-0.339226783,-0.210800234,5.76,4,6416.01,707.56,733.8681,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.139394918,-0.175325054,0.666087189,-0.21497037,-0.41884358,0.217944864,-0.220466463,-0.134352495,-0.120887288,-0.185987446,-0.165673661,-0.157319901,0.477927638,0.236799976,-0.35868254,27.04,1,7174.09,703.8409,715.0276,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.90578271,0.193011804,0.370635712,-1.653330575,-1.618636545,-0.129848104,-0.964255474,-0.706860955,-0.691083759,0.197419931,0.198924564,0.20115398,-0.897005704,-0.95521252,-1.642993642,53.29,0.01,6922.24,606.6369,618.0196,0,0,0,0,0,0,0,0,0,1,0,0
0,0.11606768,-0.175325054,-0.594505779,0.466358148,0.327836084,0.163480641,0.172059142,0.064328177,0.059901143,-0.153861141,-0.179308032,-0.174612489,-0.212210729,-0.245552455,0.38403663,20.25,1,6130.89,752.4049,778.9681,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.066405604,-0.216251371,0.153971296,-1.358088217,-1.133613857,0.241286674,-0.087054991,0.041547148,0.026237646,-0.214148161,-0.180701767,-0.178632647,-0.862777421,-0.742619591,-1.263288252,25,1.21,6740.41,626.0004,656.3844,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.358362859,-0.011619784,-0.200570477,-1.365658534,-1.216578264,0.084118487,-0.333202276,-0.231524186,-0.239065647,-0.002666715,0.008906883,0.011851866,-1.181289458,-1.085649352,-1.309675881,33.64,0.36,6448.09,625.5001,649.7401,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.90578271,1.338948696,-0.7520799,0.738889556,0.315072329,-1.720203419,-0.778842936,-1.022484241,-0.988330417,1.289563724,1.372934788,1.350874631,-0.170825496,-0.390382525,0.509568232,53.29,7.29,6006.25,772.2841,777.8521,0,0,0,0,0,0,0,0,0,1,0,0
0,0.189056993,0.152085487,-0.141480181,-0.199829736,-0.163568482,-0.119733319,0.197770037,0.191163094,0.179409915,0.158265996,0.155794505,0.157671249,-0.266679977,-0.232627047,-0.211157316,18.49,0.04,6496.36,704.9025,736.5796,0,0,0,0,1,0,0,0,0,0,0,0
0,1.831316549,-1.321261945,-0.299054302,0.716178605,0.870295668,-0.245779093,1.813234139,1.829166949,1.825010637,-1.283000383,-1.361832163,-1.377378525,0.256666729,0.419793661,0.817908752,0.04,14.44,6368.04,770.6176,827.1376,0,0,0,0,0,0,0,0,0,0,0,1
1,-1.015266681,0.520422345,-0.436931658,-0.495072094,-0.591154272,-0.600574604,-0.936628515,-0.967057245,-0.955742003,0.517126868,0.513651291,0.511755472,-0.757757875,-0.800999247,-0.582943416,57.76,0.49,6256.81,684.3456,700.6609,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.321868202,-0.666440865,0.370635712,-2.099979271,-2.071749845,0.789041147,-0.371077945,-0.121655321,-0.102167427,-0.679628208,-0.564978934,-0.54736384,-1.238093401,-1.31350894,-2.062708114,32.49,4.84,6922.24,577.9216,583.2225,1,0,0,0,0,0,0,0,0,0,0,0
1,-0.467846829,0.070232851,1.650925445,-3.227956484,-3.201342157,0.003200213,-0.696051181,-0.128865893,-0.086887828,0.059076028,0.099590598,0.105586563,-1.081008786,-1.324390302,-3.066466309,37.21,0.16,8046.09,508.5025,500.8644,0,0,0,0,0,0,0,0,0,0,1,0
0,0.809466159,-1.116630358,0.075184235,0.420936247,0.61502057,0.480929256,0.795581765,0.779543021,0.756809434,-1.114186687,-1.132062716,-1.14533268,0.401758242,0.55301452,0.524778613,6.76,10.89,6674.89,749.1169,804.2896,0,0,0,0,0,0,0,0,0,0,0,1
1,0.517508905,-0.339030324,2.163041338,-0.21497037,-0.623063659,0.18371021,0.343747319,0.519032038,0.540556744,-0.409466058,-0.326438042,-0.30878524,1.87893868,1.290290438,-0.470959778,11.56,1.96,8519.29,703.8409,698.0164,0,0,0,0,0,0,1,0,0,0,0,0
1,0.262046307,0.274864439,2.163041338,-0.040853082,-0.610299904,-0.218546981,0.055847679,0.252035645,0.290922767,0.285516284,0.276776822,0.276975329,2.026448269,1.301487201,-0.383516949,16.81,0.01,8519.29,716.0976,699.0736,0,0,0,0,0,0,1,0,0,0,0,0
0,0.772971502,-0.011619784,-0.102086651,0.640475436,0.232107921,-0.060600734,0.770004549,0.731381327,0.740468191,-0.004172636,-0.015180505,-0.00827848,0.3934131,0.104149267,0.414061957,7.29,0.36,6528.64,765.0756,770.6176,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.285373545,0.970611838,0.626693658,-0.782744135,-0.980448798,-0.970931321,-0.366443745,-0.222083399,-0.19840068,1.002685856,0.939225452,0.925876015,0.00069809,-0.246662426,-0.923949026,31.36,3.24,7140.25,664.6084,668.7396,0,0,0,0,1,0,0,0,0,0,0,0
1,-0.942277367,0.193011804,-0.71268637,-1.32780695,-1.203814509,-0.129070043,-0.819971456,-0.784097536,-0.789131212,0.200180785,0.198273145,0.20019328,-1.606127358,-1.478203257,-1.286191772,54.76,0.01,6037.29,628.0036,650.7601,1,0,0,0,0,0,0,0,0,0,0,0
1,0.262046307,0.356717074,0.449422772,-2.024276102,-1.778183481,-0.282347928,0.214791808,0.399010906,0.391751995,0.365079087,0.34594853,0.347017702,-1.113187264,-1.021665249,-1.883910421,16.81,0.09,6988.96,582.7396,605.6521,0,0,0,0,0,0,0,0,0,0,1,0
1,-1.161245308,-0.175325054,-0.318751067,-1.289955365,-0.808138106,0.435801757,-1.099003734,-0.995297512,-1.06147629,-0.16088877,-0.144161653,-0.148304107,-1.230179065,-0.869028985,-1.063429318,64,1,6352.09,630.5121,682.7769,1,0,0,0,0,0,0,0,0,0,0,0
0,1.831316549,0.847832885,0.075184235,0.595053535,1.348936479,-0.163304698,1.814927404,1.828729115,1.827026415,0.85435268,0.863418351,0.892133298,0.532327401,1.122890944,1.030814412,0.04,2.25,6674.89,761.76,870.8401,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.285373545,0.193011804,-0.220267242,-2.289237192,-1.995167315,-0.143075129,-0.259144204,-0.069607853,-0.078744084,0.198925851,0.200197106,0.202025999,-1.878536135,-1.694574942,-2.104800176,31.36,0.01,6432.04,565.9641,589.0329,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.650320113,-0.175325054,-0.633899309,-0.510212728,-0.929393778,0.32687331,-0.554752657,-0.607322226,-0.553016388,-0.152857193,-0.159765433,-0.145495909,-0.950384039,-1.212616764,-0.773170386,43.56,1,6099.61,683.2996,672.8836,0,0,1,0,0,0,0,0,0,0,0,0
0,0.298540964,0.643201297,-0.456628423,0.216537692,0.155525392,-0.49787064,0.334033324,0.270041551,0.261949315,0.635743211,0.646783348,0.646415962,-0.259939938,-0.256427751,0.165458652,16,1,6241,734.41,763.9696,0,0,0,0,0,0,1,0,0,0,0,0
1,0.152562337,-0.093472419,0.843358075,-1.615478991,-1.746274094,0.087230729,0.063823849,0.267414549,0.289578915,-0.104567341,-0.062870505,-0.05368261,-0.456526743,-0.697165343,-1.691834558,19.36,0.64,7327.36,609.1024,608.1156,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.175889575,-0.052546101,-0.377841363,-0.154407835,-0.329497296,0.102013875,-0.133040508,-0.17645293,-0.166793278,-0.039812756,-0.045948736,-0.040203259,-0.454956383,-0.555380113,-0.281121631,28.09,0.49,6304.36,708.0921,722.5344,0,0,0,0,0,0,1,0,0,0,0,0
1,0.079573023,0.684127615,0.961538665,-1.380799168,-1.356979568,-0.580345035,-0.024760656,0.18036776,0.185591635,0.715155422,0.652676426,0.64873642,-0.167955768,-0.288489554,-1.389128003,21.16,1.21,7430.44,624.5001,638.5729,0,0,0,0,0,0,0,0,0,0,1,0
1,-1.635675846,0.60227498,-0.239964007,-0.563204946,-0.865575003,-0.837883004,-1.577262029,-1.564084386,-1.506721387,0.601056841,0.59168534,0.584280884,-0.626076957,-0.849358831,-0.762706553,86.49,0.81,6416.01,679.6449,678.0816,0,0,0,1,0,0,0,0,0,0,0,0
0,0.955444786,-0.952925087,-0.003602825,0.625334803,1.57230219,0.309755983,0.945123816,0.921209551,0.864908901,-0.944318847,-0.978070072,-1.04196143,0.478212526,1.223886233,1.174366765,4.84,8.41,6609.69,763.9696,891.6196,0,0,0,0,0,0,0,0,0,1,0,0
1,-1.051761338,0.111159169,0.547906598,-1.08555681,-1.382507078,-0.006914571,-1.143429666,-0.92067425,-0.863002765,0.112536208,0.120890515,0.12602729,-0.304702139,-0.630767203,-1.272215308,59.29,0.09,7072.81,644.1444,636.5529,0,0,0,1,0,0,0,0,0,0,0,0
0,0.079573023,-0.052546101,-0.279357537,-0.146837518,-0.252914766,0.063888919,0.104373094,0.077777877,0.078647881,-0.041569663,-0.046054781,-0.041444778,-0.356954817,-0.415705648,-0.235319881,21.16,0.49,6384.01,708.6244,729,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.321868202,1.625432919,-0.062693121,-0.305814172,-0.150804727,-1.694527428,-0.315200194,-0.306489505,-0.332732142,1.62161921,1.596553619,1.602740443,-0.271682893,-0.156954882,-0.254422459,32.49,11.56,6561,697.4881,737.6656,0,0,0,0,0,0,0,0,1,0,0,0
0,2.96265091,0.888759203,-1.106621672,0.77674114,1.540392803,0.224169347,2.85526062,3.010223046,3.069699944,0.847174459,0.911047753,0.942843444,-0.492103035,0.186693551,1.234938495,10.89,2.56,5730.49,775.0656,888.6361,0,0,0,1,0,0,0,0,0,0,0,0
0,1.612348608,-0.830146135,-0.870260491,0.625334803,0.793713139,-0.105728233,1.605051641,1.601931318,1.593760558,-0.764461734,-0.852452069,-0.862680149,-0.366835577,-0.142058213,0.728400135,0.16,6.76,5913.61,763.9696,820.2496,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.613825456,1.298022378,-0.200570477,-1.244533464,-1.165523244,-1.501568466,-0.583671844,-0.485289796,-0.485837218,1.287204449,1.227637843,1.220500338,-1.092015201,-1.046685101,-1.229107546,42.25,6.76,6448.09,633.5289,653.8249,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.029910947,0.76598025,0.567603363,-0.207400053,-0.393316071,-0.682270938,-0.096323389,-0.026125505,-0.015717418,0.788644346,0.758918473,0.752447611,0.391606491,0.176133657,-0.341106158,24.01,1.69,7089.64,704.3716,717.1684,0,1,0,0,0,0,0,0,0,0,0,0
1,0.006583709,0.193011804,0.547906598,-2.046987052,-1.727128462,-0.149299612,-0.056665336,0.16977766,0.155086191,0.196968155,0.199712328,0.201405239,-1.046849987,-0.906222133,-1.868165739,23.04,0.01,7072.81,581.2921,609.5961,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.467846829,0.60227498,-0.397538128,-1.183970929,-0.97406692,-0.613801629,-0.413365015,-0.354213366,-0.372980514,0.597442631,0.580505156,0.582019545,-1.222827558,-1.057481547,-1.101872529,37.21,0.81,6288.49,637.5625,669.2569,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.650320113,0.070232851,0.744874249,-1.547346139,-1.344215813,0.01876142,-0.760618056,-0.483606873,-0.49536513,0.068312341,0.086138019,0.088382655,-0.489052646,-0.446766658,-1.456100762,43.56,0.16,7242.01,613.5529,639.5841,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.139394918,-0.461809277,-0.102086651,0.125693889,-0.0167853,0.501158825,-0.130099574,-0.166369076,-0.164911885,-0.450326703,-0.458600543,-0.449801125,0.01163502,-0.086984211,0.025252292,27.04,2.89,6528.64,727.9204,749.1169,0,1,0,0,0,0,0,0,0,0,0,0
0,1.539359295,-2.794609377,-1.106621672,0.867584943,0.96602383,0.158812279,1.539727253,1.523668565,1.514607666,-2.572771152,-2.898213665,-2.924045372,-0.428982911,-0.226543432,0.949447271,0.36,54.76,5730.49,781.7616,835.7881,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.431352172,1.011538155,-1.815705216,0.519350367,0.455473633,-1.073635285,-0.185531729,-0.504376604,-0.518828789,0.926837657,1.027788266,1.027281527,-1.358844337,-1.207661317,0.482613813,36,3.61,5198.41,756.25,790.1721,0,0,1,0,0,0,0,0,0,0,0,0
1,0.809466159,0.152085487,-0.161176946,-1.676041526,-1.433562098,-0.146187371,0.809484363,0.878082943,0.868967335,0.158366391,0.161702732,0.163553685,-1.375868149,-1.22073836,-1.558507983,6.76,0.04,6480.25,605.16,632.5225,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.650320113,0.970611838,-0.555112249,0.102982939,-0.029549055,-1.11098218,-0.566516395,-0.680467799,-0.67807527,0.948472716,0.97112988,0.965515949,-0.43591056,-0.478331098,0.007264604,43.56,3.24,6162.25,726.3025,748.0225,0,0,0,0,0,1,0,0,0,0,0,0
1,0.918950129,0.397643392,0.469119537,-0.487501777,-0.450752968,-0.258228058,0.884299949,0.92965153,0.922761737,0.407244863,0.394820175,0.39568821,0.084212045,0.049226899,-0.503299527,5.29,0.16,7005.69,684.8689,712.3561,0,0,0,0,1,0,0,0,0,0,0,0
1,-0.978772024,-0.134398736,1.119112786,-1.252103781,-1.184668877,0.338544215,-1.165397553,-0.828647103,-0.826436548,-0.153861141,-0.106803477,-0.101835818,0.073726767,-0.02339436,-1.242471679,56.25,0.81,7569,633.0256,652.2916,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.358362859,-0.093472419,-0.594505779,0.239248642,-0.195477869,0.174373486,-0.281513129,-0.399761741,-0.363775127,-0.075252087,-0.092563135,-0.082414911,-0.375430864,-0.634988735,-0.020915798,33.64,0.64,6130.89,736.0369,733.8681,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.759804083,-0.420882959,-0.71268637,-1.176400612,-0.750701209,0.672332097,-0.646857371,-0.631539896,-0.683558186,-0.384869356,-0.376036853,-0.382153111,-1.498147754,-1.143592298,-0.981526554,47.61,2.56,6037.29,638.0676,687.4884,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.759804083,0.397643392,-1.205105498,-0.320954806,-0.380552316,-0.401391159,-0.569992044,-0.738220785,-0.73733915,0.390177764,0.396153313,0.396338529,-1.346489914,-1.276631194,-0.387251764,47.61,0.16,5655.04,696.4321,718.24,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.467846829,-0.502735594,-0.417234893,-0.048423399,-0.233769134,0.667663735,-0.410646879,-0.479406407,-0.468071493,-0.476429326,-0.493201547,-0.481208604,-0.414891364,-0.515930629,-0.178285911,37.21,3.24,6272.64,715.5625,730.6209,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.723309426,-0.461809277,0.05548747,-1.259674098,-1.120850102,0.712791234,-0.73040664,-0.586744047,-0.595320854,-0.457153543,-0.411471068,-0.406333174,-0.875993457,-0.810418843,-1.212587863,46.24,2.89,6658.56,632.5225,657.4096,0,0,0,0,0,0,0,1,0,0,0,0
1,0.043078366,0.684127615,0.744874249,-1.214252197,-1.235723896,-0.588903699,-0.040133721,0.132028195,0.139631892,0.709081543,0.656342556,0.651825438,-0.228873219,-0.359018244,-1.252255733,22.09,1.21,7242.01,635.5441,648.2116,0,0,0,0,0,1,0,0,0,0,0,0
0,1.685337922,0.152085487,-0.850563725,1.882007403,1.048988238,-0.183534266,1.673495202,1.673024547,1.669661328,0.161880205,0.147462389,0.152054852,0.540526625,0.062128045,1.51216128,0.04,0.04,5929,858.49,843.3216,0,0,0,0,1,0,0,0,0,0,0,0
0,0.918950129,-0.379956642,0.291848651,0.716178605,1.151098277,0.081784306,0.893523788,0.87961536,0.845181152,-0.384266988,-0.394579598,-0.409466532,0.835337348,1.164093334,0.97944747,5.29,2.25,6855.84,770.6176,852.64,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.577330799,0.438569709,0.213061591,-1.653330575,-1.6314003,-0.435625813,-0.607778593,-0.403565421,-0.388690146,0.445997219,0.422800933,0.421464512,-1.033918839,-1.08583738,-1.649508409,40.96,0.25,6789.76,606.6369,617.0256,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.467846829,-0.666440865,0.528209833,-2.266526242,-2.205769272,0.857510456,-0.541117417,-0.234862667,-0.2147688,-0.688462942,-0.557646673,-0.540535485,-1.232868133,-1.303319037,-2.199129403,37.21,4.84,7056,567.3924,573.1236,1,0,0,0,0,0,0,0,0,0,0,0
0,-0.540836142,0.438569709,0.882751605,0.481498782,0.244871676,-0.431735512,-0.666508159,-0.612945651,-0.604217155,0.454530769,0.444161448,0.443191098,1.229191911,0.956437656,0.344224604,39.69,0.25,7361.64,753.5025,771.7284,0,0,0,0,0,0,1,0,0,0,0,0
0,0.772971502,0.070232851,0.528209833,-0.283103222,-0.214623501,-0.102615992,0.731505046,0.776450822,0.765866997,0.070521024,0.076018286,0.077918422,0.296356529,0.286305924,-0.27861412,7.29,0.16,7056,699.0736,732.2436,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.613825456,1.502653966,-0.279357537,-1.183970929,-0.686882434,-1.754438074,-0.572086346,-0.492404592,-0.551350011,1.482522347,1.422048822,1.443825989,-1.117557867,-0.745251983,-0.951600417,42.25,9.61,6384.01,637.5625,692.7424,1,0,0,0,0,0,0,0,0,0,0,0
0,0.298540964,1.09339079,-0.535415484,0.118123572,-0.086985952,-0.840217185,0.341162862,0.277156347,0.282375868,1.067741625,1.094248249,1.08399235,-0.406261334,-0.50464895,-0.017602868,16,4.41,6177.96,727.3809,743.1076,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.102900261,0.888759203,0.82366131,-0.078704666,0.308690451,-0.821543737,-0.200904794,-0.110613705,-0.163084246,0.925883907,0.883657817,0.897202834,0.732339815,0.957747786,0.107674809,26.01,2.56,7310.25,713.4241,777.2944,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.358362859,-0.011619784,-0.082389886,0.277100227,0.104470372,0.084118487,-0.348709021,-0.403729608,-0.400408537,-0.00447382,-0.010817507,-0.006504882,0.142808699,0.022848393,0.165945342,33.64,0.36,6544.81,738.7524,759.5536,0,0,0,0,0,1,0,0,0,0,0,0
0,2.999145567,-1.607746168,-0.141480181,0.451217515,0.283162941,-1.377078813,2.963228555,3.028311046,3.01974896,-1.58147384,-1.632353229,-1.613740127,0.214961865,0.109583882,0.351278963,11.56,20.25,6496.36,751.3081,775.0656,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.869288054,0.60227498,-0.456628423,-0.813025403,-0.731555576,-0.690829602,-0.792433617,-0.782510389,-0.792168318,0.596087303,0.587185998,0.587074302,-1.006486183,-0.92247139,-0.804866064,51.84,0.81,6241,662.5476,689.0625,0,0,0,0,0,0,0,0,1,0,0,0
